"Date","Price","Open","High","Low","Vol.","Change %"
"09/27/2022","5,180.64","5,178.75","5,222.29","5,140.17","","0.04%"
"09/26/2022","5,178.75","5,207.22","5,249.16","5,176.10","","-0.55%"
"09/23/2022","5,207.22","5,303.06","5,303.06","5,207.09","","-1.81%"
"09/22/2022","5,303.06","5,369.33","5,370.19","5,294.71","","-1.23%"
"09/21/2022","5,369.33","5,340.97","5,401.64","5,334.24","","0.54%"
"09/20/2022","5,340.29","5,522.92","5,549.84","5,340.29","","-3.31%"
"09/15/2022","5,522.92","5,609.33","5,632.79","5,498.72","","-1.54%"
"09/14/2022","5,609.33","5,580.67","5,660.64","5,567.96","","0.51%"
"09/13/2022","5,580.67","5,596.26","5,629.68","5,527.69","","-0.28%"
"09/12/2022","5,596.26","5,612.07","5,647.99","5,578.31","","-0.28%"
"09/09/2022","5,612.03","5,516.80","5,616.99","5,516.80","","1.75%"
"09/08/2022","5,515.58","5,540.82","5,584.67","5,515.58","","-0.45%"
"09/07/2022","5,540.62","5,608.08","5,608.08","5,514.90","","-1.20%"
"09/06/2022","5,607.74","5,779.25","5,842.38","5,587.53","","-2.90%"
"09/05/2022","5,775.25","5,653.20","6,013.31","5,653.20","","2.16%"
"09/02/2022","5,653.20","5,408.05","5,708.68","5,227.82","","4.53%"
"09/01/2022","5,408.05","5,441.26","5,455.21","5,380.19","","-0.61%"
"08/31/2022","5,441.26","5,536.39","5,549.94","5,440.79","","-1.72%"
"08/30/2022","5,536.39","5,517.11","5,545.71","5,479.61","","0.35%"
"08/29/2022","5,517.11","5,461.80","5,517.32","5,421.80","","1.01%"
"08/26/2022","5,461.80","5,460.61","5,479.18","5,440.73","","0.02%"
"08/25/2022","5,460.61","5,418.17","5,465.83","5,417.39","","0.78%"
"08/24/2022","5,418.17","5,377.52","5,426.42","5,375.00","","0.76%"
"08/23/2022","5,377.52","5,340.49","5,388.47","5,335.79","","0.69%"
"08/22/2022","5,340.49","5,292.84","5,354.79","5,257.92","","0.90%"
"08/19/2022","5,292.84","5,345.53","5,353.89","5,265.31","","-0.99%"
"08/18/2022","5,345.53","5,405.31","5,405.31","5,322.12","","-1.11%"
"08/17/2022","5,405.31","5,386.81","5,416.74","5,353.37","","0.34%"
"08/16/2022","5,386.81","5,394.91","5,445.34","5,339.35","","-0.15%"
"08/12/2022","5,394.91","5,325.90","5,406.32","5,322.97","","1.30%"
"08/11/2022","5,325.90","5,272.93","5,325.90","5,260.33","","1.00%"
"08/10/2022","5,272.93","5,236.34","5,286.93","5,236.34","","0.70%"
"08/09/2022","5,236.34","5,260.34","5,260.34","5,215.81","","-0.46%"
"08/08/2022","5,260.34","5,212.40","5,271.33","5,212.40","","0.92%"
"08/05/2022","5,212.40","5,174.64","5,212.40","5,131.05","","0.73%"
"08/04/2022","5,174.64","5,206.05","5,222.06","5,154.00","","-0.60%"
"08/03/2022","5,206.05","5,248.53","5,269.32","5,181.83","","-0.81%"
"08/02/2022","5,248.53","5,258.39","5,261.32","5,219.63","","-0.19%"
"08/01/2022","5,258.39","5,259.05","5,272.84","5,229.79","","-0.01%"
"07/29/2022","5,259.05","5,259.39","5,287.30","5,243.19","","-0.01%"
"07/28/2022","5,259.39","5,251.32","5,286.88","5,242.09","","0.15%"
"07/27/2022","5,251.32","5,200.13","5,251.39","5,189.10","","0.98%"
"07/26/2022","5,200.13","5,236.33","5,238.16","5,183.07","","-0.69%"
"07/25/2022","5,236.33","5,220.33","5,237.57","5,186.73","","0.31%"
"07/22/2022","5,220.33","5,204.45","5,237.57","5,189.38","","0.31%"
"07/21/2022","5,204.45","5,147.00","5,205.13","5,121.90","","1.12%"
"07/20/2022","5,147.00","5,160.19","5,172.07","5,112.96","","-0.26%"
"07/19/2022","5,160.19","5,081.74","5,160.19","5,069.56","","1.54%"
"07/18/2022","5,081.74","5,091.73","5,140.46","5,071.34","","-0.20%"
"07/15/2022","5,091.73","5,136.05","5,137.91","5,057.68","","-0.86%"
"07/14/2022","5,136.05","5,117.81","5,136.05","5,053.80","","0.36%"
"07/13/2022","5,117.81","5,074.26","5,132.99","5,046.32","","0.86%"
"07/12/2022","5,074.26","5,058.45","5,078.93","5,017.52","","0.31%"
"07/11/2022","5,058.45","5,112.78","5,125.83","5,058.45","","-1.06%"
"07/08/2022","5,112.78","5,101.42","5,118.55","5,074.10","","0.22%"
"07/07/2022","5,101.42","5,006.95","5,105.43","5,006.95","","1.89%"
"07/06/2022","5,006.95","5,003.81","5,043.90","4,979.53","","0.06%"
"07/05/2022","5,003.81","4,989.07","5,008.45","4,935.71","","0.30%"
"07/04/2022","4,989.07","4,993.37","5,001.66","4,968.86","","-0.09%"
"07/01/2022","4,993.37","4,950.39","5,007.01","4,950.39","","0.87%"
"06/30/2022","4,950.39","5,009.63","5,011.64","4,950.39","","-1.18%"
"06/29/2022","5,009.63","5,004.48","5,019.62","4,978.02","","0.10%"
"06/28/2022","5,004.48","4,983.66","5,083.12","4,937.76","","0.42%"
"06/24/2022","4,983.66","4,934.81","5,017.97","4,934.81","","0.99%"
"06/23/2022","4,934.81","5,056.37","5,095.51","4,924.04","","-2.40%"
"06/22/2022","5,056.37","5,084.37","5,102.37","5,056.37","","-0.55%"
"06/20/2022","5,084.37","5,067.06","5,098.48","5,051.96","","0.34%"
"06/17/2022","5,067.06","5,029.48","5,107.83","4,998.08","","0.75%"
"06/16/2022","5,029.48","5,139.41","5,139.41","4,991.55","","-2.14%"
"06/15/2022","5,139.41","5,121.40","5,152.48","5,103.65","","0.35%"
"06/14/2022","5,121.40","5,131.30","5,165.80","5,114.27","","-0.19%"
"06/13/2022","5,131.30","5,237.85","5,237.85","5,098.85","","-2.03%"
"06/10/2022","5,237.85","5,184.27","5,238.71","5,136.49","","1.03%"
"06/09/2022","5,184.27","5,277.00","5,279.33","5,184.27","","-1.76%"
"06/08/2022","5,277.00","5,358.95","5,358.95","5,262.44","","-1.53%"
"06/07/2022","5,358.95","5,332.59","5,367.98","5,313.67","","0.49%"
"06/06/2022","5,332.59","5,352.44","5,393.33","5,317.70","","-0.37%"
"06/03/2022","5,352.44","5,353.13","5,357.31","5,318.48","","-0.01%"
"06/02/2022","5,353.13","5,299.11","5,366.81","5,275.70","","1.02%"
"06/01/2022","5,299.11","5,350.48","5,352.79","5,230.87","","-0.96%"
"05/31/2022","5,350.48","5,385.70","5,388.87","5,262.91","","-0.65%"
"05/30/2022","5,385.70","5,387.06","5,432.56","5,377.25","","-0.03%"
"05/27/2022","5,387.06","5,268.96","5,388.10","5,266.93","","2.24%"
"05/26/2022","5,268.96","5,191.05","5,279.52","5,191.05","","1.50%"
"05/25/2022","5,191.05","5,142.75","5,192.98","5,142.75","","0.94%"
"05/24/2022","5,142.75","5,127.52","5,157.59","5,096.91","","0.30%"
"05/23/2022","5,127.52","4,982.95","5,132.38","4,982.95","","2.90%"
"05/20/2022","4,982.95","4,982.10","5,039.65","4,931.51","","0.02%"
"05/19/2022","4,982.10","4,964.76","5,015.36","4,962.54","","0.35%"
"05/18/2022","4,964.76","5,023.24","5,059.23","4,964.35","","-1.16%"
"05/17/2022","5,023.24","4,868.58","5,023.36","4,868.58","","3.18%"
"05/16/2022","4,868.58","4,850.44","4,927.29","4,850.44","","0.37%"
"05/13/2022","4,850.44","4,713.77","4,875.46","4,713.77","","2.90%"
"05/12/2022","4,713.77","4,676.93","4,745.05","4,650.47","","0.79%"
"05/11/2022","4,676.93","4,697.16","4,755.85","4,676.39","","-0.43%"
"05/10/2022","4,697.16","4,744.18","4,792.61","4,673.96","","-0.99%"
"05/09/2022","4,744.18","4,838.54","4,850.41","4,744.03","","-1.95%"
"05/06/2022","4,838.54","4,853.79","4,861.03","4,808.68","","-0.31%"
"05/05/2022","4,853.79","4,887.57","4,928.83","4,852.05","","-0.69%"
"05/04/2022","4,887.57","4,785.63","4,899.39","4,785.63","","2.13%"
"05/03/2022","4,785.63","4,759.90","4,790.37","4,739.38","","0.54%"
"05/02/2022","4,759.90","4,778.43","4,796.54","4,709.44","","-0.39%"
"04/29/2022","4,778.43","4,792.66","4,844.77","4,778.41","","-0.30%"
"04/28/2022","4,792.66","4,775.36","4,818.16","4,748.27","","0.36%"
"04/27/2022","4,775.36","4,701.47","4,789.06","4,701.47","","1.57%"
"04/26/2022","4,701.47","4,759.15","4,786.71","4,701.47","","-1.21%"
"04/25/2022","4,759.15","4,867.88","4,908.59","4,737.49","","-2.23%"
"04/22/2022","4,867.88","4,911.90","4,916.64","4,867.88","","-0.90%"
"04/21/2022","4,911.90","4,974.76","4,989.31","4,872.76","","-1.26%"
"04/20/2022","4,974.76","4,911.77","4,974.76","4,904.38","","1.28%"
"04/19/2022","4,911.77","4,867.64","4,938.85","4,867.64","","0.91%"
"04/18/2022","4,867.64","4,917.30","4,933.09","4,865.75","","-1.01%"
"04/14/2022","4,917.30","4,921.46","4,942.94","4,915.03","","-0.08%"
"04/13/2022","4,921.46","4,909.04","4,950.67","4,908.69","","0.25%"
"04/12/2022","4,909.04","4,918.79","4,939.85","4,862.63","","-0.20%"
"04/11/2022","4,918.79","4,969.25","4,969.25","4,869.48","","-1.02%"
"04/08/2022","4,969.25","4,965.32","4,997.07","4,947.58","","0.08%"
"04/07/2022","4,965.32","4,971.94","4,989.78","4,945.47","","-0.13%"
"04/06/2022","4,971.94","4,929.10","4,971.94","4,891.22","","0.87%"
"04/05/2022","4,929.10","4,992.29","4,993.95","4,921.75","","-1.27%"
"04/04/2022","4,992.29","4,978.49","5,011.08","4,953.64","","0.28%"
"04/01/2022","4,978.49","4,936.97","4,995.31","4,936.73","","0.84%"
"03/31/2022","4,936.97","4,894.98","4,941.51","4,874.70","","0.86%"
"03/30/2022","4,894.98","4,914.73","4,925.45","4,871.07","","-0.40%"
"03/29/2022","4,914.73","4,938.80","4,938.80","4,889.03","","-0.49%"
"03/28/2022","4,938.80","4,965.11","5,009.37","4,917.77","","-0.53%"
"03/25/2022","4,965.11","4,954.51","4,979.07","4,927.48","","0.21%"
"03/24/2022","4,954.51","4,841.46","4,954.51","4,840.36","","2.34%"
"03/23/2022","4,841.46","4,888.18","4,899.24","4,819.04","","-0.96%"
"03/22/2022","4,888.18","4,994.67","4,995.63","4,883.79","","-2.13%"
"03/21/2022","4,994.67","4,854.44","4,996.46","4,775.40","","2.89%"
"03/18/2022","4,854.44","4,789.88","4,860.13","4,789.88","","1.35%"
"03/17/2022","4,789.88","4,695.41","4,841.54","4,695.41","","2.01%"
"03/16/2022","4,695.41","4,623.04","4,715.68","4,623.04","","1.57%"
"03/15/2022","4,623.04","4,588.49","4,637.74","4,581.59","","0.75%"
"03/14/2022","4,588.49","4,633.35","4,645.68","4,587.52","","-0.97%"
"03/11/2022","4,633.35","4,608.97","4,677.68","4,608.97","","0.53%"
"03/10/2022","4,608.97","4,656.03","4,687.71","4,564.15","","-1.01%"
"03/09/2022","4,656.03","4,578.68","4,661.75","4,578.68","","1.69%"
"03/08/2022","4,578.68","4,618.07","4,624.04","4,549.33","","-0.85%"
"03/07/2022","4,618.07","4,641.45","4,692.99","4,559.95","","-0.50%"
"03/04/2022","4,641.45","4,571.80","4,641.75","4,566.32","","1.52%"
"03/03/2022","4,571.80","4,487.37","4,581.30","4,487.37","","1.88%"
"03/02/2022","4,487.37","4,435.17","4,509.91","4,435.17","","1.18%"
"03/01/2022","4,435.17","4,534.47","4,537.37","4,434.31","","-2.19%"
"02/28/2022","4,534.47","4,465.51","4,534.47","4,453.46","","1.54%"
"02/25/2022","4,465.51","4,399.60","4,483.85","4,399.60","","1.50%"
"02/24/2022","4,399.60","4,375.69","4,399.60","4,223.36","","0.55%"
"02/23/2022","4,375.69","4,472.86","4,503.93","4,374.59","","-2.17%"
"02/22/2022","4,472.86","4,525.80","4,525.99","4,432.48","","-1.17%"
"02/21/2022","4,525.80","4,549.07","4,559.23","4,479.91","","-0.51%"
"02/18/2022","4,549.07","4,549.08","4,571.22","4,534.35","","0.00%"
"02/17/2022","4,549.08","4,653.04","4,653.04","4,542.87","","-2.23%"
"02/16/2022","4,653.04","4,643.69","4,667.95","4,614.73","","0.20%"
"02/15/2022","4,643.69","4,604.62","4,664.59","4,604.62","","0.85%"
"02/14/2022","4,604.62","4,652.21","4,652.21","4,589.16","","-1.02%"
"02/11/2022","4,652.21","4,641.53","4,686.62","4,615.99","","0.23%"
"02/10/2022","4,641.53","4,605.08","4,642.57","4,592.28","","0.79%"
"02/09/2022","4,605.08","4,582.62","4,618.78","4,582.35","","0.49%"
"02/08/2022","4,582.62","4,474.10","4,592.57","4,468.91","","2.43%"
"02/07/2022","4,474.10","4,425.52","4,481.10","4,425.52","","1.10%"
"02/04/2022","4,425.52","4,454.97","4,513.76","4,422.41","","-0.66%"
"02/03/2022","4,454.97","4,555.38","4,555.38","4,454.97","","-2.20%"
"02/02/2022","4,555.38","4,598.72","4,620.05","4,555.38","","-0.94%"
"02/01/2022","4,598.72","4,548.45","4,617.29","4,547.33","","1.11%"
"01/31/2022","4,548.45","4,542.86","4,597.58","4,542.86","","0.12%"
"01/28/2022","4,542.86","4,562.74","4,595.92","4,542.86","","-0.44%"
"01/27/2022","4,562.74","4,552.33","4,574.85","4,530.88","","0.23%"
"01/26/2022","4,552.33","4,529.30","4,594.83","4,527.18","","0.51%"
"01/25/2022","4,529.30","4,503.17","4,546.74","4,487.03","","0.58%"
"01/24/2022","4,503.17","4,644.86","4,649.04","4,462.07","","-3.05%"
"01/21/2022","4,644.86","4,486.72","4,671.55","4,486.72","","3.52%"
"01/20/2022","4,486.72","4,470.71","4,505.07","4,465.71","","0.36%"
"01/19/2022","4,470.71","4,500.80","4,538.39","4,469.40","","-0.67%"
"01/18/2022","4,500.80","4,473.27","4,505.89","4,451.48","","0.62%"
"01/17/2022","4,473.27","4,486.57","4,490.88","4,458.47","","-0.30%"
"01/14/2022","4,486.57","4,512.43","4,517.80","4,459.25","","-0.57%"
"01/13/2022","4,512.43","4,507.82","4,554.31","4,484.80","","0.10%"
"01/12/2022","4,507.82","4,394.91","4,507.82","4,394.91","","2.57%"
"01/11/2022","4,394.91","4,298.24","4,394.91","4,298.24","","2.25%"
"01/10/2022","4,298.24","4,296.35","4,301.99","4,272.15","","0.04%"
"01/07/2022","4,296.35","4,348.44","4,361.16","4,275.59","","-1.20%"
"01/06/2022","4,348.44","4,317.60","4,351.94","4,287.88","","0.71%"
"01/05/2022","4,317.60","4,294.64","4,318.75","4,282.62","","0.53%"
"01/04/2022","4,294.64","4,301.32","4,332.71","4,247.58","","-0.16%"
"01/03/2022","4,301.32","4,308.38","4,353.46","4,294.89","","0.03%"
"12/30/2021","4,300.12","4,250.29","4,311.31","4,241.95","","1.17%"
"12/29/2021","4,250.29","4,269.37","4,284.80","4,247.01","","-0.45%"
"12/28/2021","4,269.37","4,281.89","4,330.65","4,269.37","","-0.29%"
"12/27/2021","4,281.89","4,299.09","4,336.57","4,257.68","","-0.37%"
"12/24/2021","4,297.86","4,241.63","4,307.29","4,241.63","","1.33%"
"12/23/2021","4,241.63","4,121.91","4,242.39","4,121.91","","2.90%"
"12/22/2021","4,121.91","4,142.49","4,178.13","4,117.17","","-0.50%"
"12/21/2021","4,142.49","4,088.26","4,201.45","4,088.26","","1.33%"
"12/20/2021","4,088.26","4,357.78","4,357.78","4,032.93","","-6.18%"
"12/17/2021","4,357.78","4,392.34","4,397.43","4,286.32","","-0.79%"
"12/16/2021","4,392.34","4,271.40","4,392.34","4,271.40","","2.83%"
"12/15/2021","4,271.40","4,179.56","4,280.41","4,138.04","","2.20%"
"12/14/2021","4,179.56","4,301.25","4,301.25","4,151.04","","-2.83%"
"12/13/2021","4,301.25","4,405.72","4,408.30","4,286.13","","-2.37%"
"12/10/2021","4,405.72","4,418.79","4,422.40","4,379.00","","-0.30%"
"12/09/2021","4,418.79","4,395.15","4,449.14","4,390.13","","0.54%"
"12/07/2021","4,395.15","4,368.82","4,426.60","4,368.82","","0.60%"
"12/06/2021","4,368.82","4,369.40","4,417.06","4,353.32","","-0.01%"
"12/03/2021","4,369.40","4,370.90","4,442.59","4,364.98","","-0.03%"
"12/02/2021","4,370.90","4,332.45","4,379.11","4,327.57","","0.89%"
"12/01/2021","4,332.45","4,432.71","4,449.21","4,332.45","","-2.26%"
"11/30/2021","4,432.71","4,505.62","4,505.62","4,347.39","","-1.62%"
"11/29/2021","4,505.62","4,579.30","4,591.69","4,447.88","","-1.61%"
"11/26/2021","4,579.30","4,601.91","4,601.91","4,486.92","","-0.49%"
"11/25/2021","4,601.91","4,629.24","4,644.30","4,563.18","","-0.59%"
"11/24/2021","4,629.24","4,697.66","4,704.56","4,604.10","","-1.46%"
"11/23/2021","4,697.66","4,780.91","4,784.46","4,660.75","","-1.74%"
"11/22/2021","4,780.91","4,358.48","4,822.43","4,358.48","","9.69%"
"11/19/2021","4,358.48","4,281.66","4,373.54","4,251.44","","1.79%"
"11/18/2021","4,281.66","4,293.18","4,356.25","4,253.56","","-0.27%"
"11/17/2021","4,293.18","4,304.80","4,325.14","4,257.99","","-0.27%"
"11/16/2021","4,304.80","4,382.46","4,387.49","4,294.82","","-1.77%"
"11/15/2021","4,382.46","4,485.97","4,488.39","4,370.87","","-2.31%"
"11/12/2021","4,485.97","4,519.38","4,532.36","4,485.83","","-0.74%"
"11/11/2021","4,519.38","4,489.04","4,519.86","4,463.71","","0.68%"
"11/10/2021","4,489.04","4,470.52","4,489.24","4,429.39","","0.41%"
"11/09/2021","4,470.52","4,363.33","4,472.98","4,331.36","","2.46%"
"11/08/2021","4,363.33","4,388.19","4,434.12","4,357.13","","-0.57%"
"11/05/2021","4,388.19","4,473.80","4,512.90","4,387.36","","-1.91%"
"11/04/2021","4,473.80","4,309.93","4,473.80","4,309.93","","3.80%"
"11/03/2021","4,309.93","4,207.20","4,310.26","4,205.81","","2.44%"
"11/02/2021","4,207.20","4,092.20","4,214.42","4,092.20","","2.81%"
"10/29/2021","4,092.20","4,096.24","4,122.84","4,068.77","","-0.10%"
"10/28/2021","4,096.24","4,115.66","4,127.10","4,073.76","","-0.47%"
"10/27/2021","4,115.66","4,245.91","4,260.89","4,115.66","","-3.07%"
"10/26/2021","4,245.91","4,175.95","4,269.49","4,175.95","","1.68%"
"10/25/2021","4,175.95","4,084.35","4,176.22","4,084.35","","2.24%"
"10/22/2021","4,084.35","4,053.40","4,100.06","4,052.04","","0.76%"
"10/21/2021","4,053.40","4,037.49","4,075.03","4,031.53","","0.39%"
"10/20/2021","4,037.49","3,994.91","4,062.87","3,975.21","","1.07%"
"10/19/2021","3,994.91","4,008.74","4,036.48","3,994.22","","-0.34%"
"10/18/2021","4,008.74","3,982.18","4,078.87","3,959.02","","0.67%"
"10/15/2021","3,982.18","3,996.48","4,048.14","3,961.01","","-0.36%"
"10/14/2021","3,996.48","4,006.49","4,034.61","3,980.45","","-0.25%"
"10/13/2021","4,006.49","4,103.12","4,117.02","3,971.28","","-2.36%"
"10/12/2021","4,103.12","4,145.62","4,196.38","4,096.23","","-1.03%"
"10/08/2021","4,145.62","4,129.68","4,168.82","4,129.68","","0.39%"
"10/07/2021","4,129.68","4,132.30","4,226.80","4,122.76","","-0.06%"
"10/06/2021","4,132.30","4,226.08","4,237.43","4,101.14","","-2.22%"
"10/05/2021","4,226.08","4,242.62","4,277.92","4,211.21","","-0.39%"
"10/04/2021","4,242.62","4,326.72","4,331.37","4,241.65","","-1.94%"
"10/01/2021","4,326.72","4,362.59","4,373.50","4,314.30","","-0.82%"
"09/30/2021","4,362.59","4,335.20","4,371.07","4,335.20","","0.63%"
"09/29/2021","4,335.20","4,323.34","4,364.54","4,318.52","","0.27%"
"09/28/2021","4,323.34","4,351.71","4,354.07","4,306.88","","-0.65%"
"09/27/2021","4,351.71","4,377.19","4,402.54","4,347.26","","-0.58%"
"09/24/2021","4,377.19","4,411.69","4,414.66","4,355.89","","-0.78%"
"09/23/2021","4,411.69","4,384.03","4,418.49","4,382.71","","0.63%"
"09/22/2021","4,384.03","4,307.43","4,394.29","4,307.43","","1.78%"
"09/21/2021","4,307.43","4,291.36","4,342.94","4,290.25","","0.37%"
"09/20/2021","4,291.36","4,465.47","4,465.47","4,290.58","","-3.90%"
"09/16/2021","4,465.47","4,433.84","4,465.47","4,401.84","","0.71%"
"09/15/2021","4,433.84","4,419.58","4,450.09","4,406.55","","0.55%"
"09/14/2021","4,409.42","4,401.31","4,439.94","4,401.31","","0.18%"
"09/13/2021","4,401.31","4,464.00","4,485.97","4,381.15","","-1.40%"
"09/10/2021","4,464.00","4,407.24","4,481.56","4,406.64","","1.29%"
"09/09/2021","4,407.24","4,378.14","4,413.71","4,309.82","","0.66%"
"09/08/2021","4,378.14","4,432.98","4,432.98","4,346.74","","-1.24%"
"09/07/2021","4,432.98","4,456.20","4,468.27","4,409.62","","-0.52%"
"09/06/2021","4,456.20","4,463.55","4,470.69","4,438.42","","-0.16%"
"09/03/2021","4,463.55","4,437.44","4,464.30","4,414.23","","0.59%"
"09/02/2021","4,437.44","4,450.95","4,471.43","4,422.46","","-0.30%"
"09/01/2021","4,450.95","4,491.57","4,491.57","4,442.22","","-0.90%"
"08/31/2021","4,491.57","4,506.53","4,506.53","4,472.75","","-0.33%"
"08/30/2021","4,506.53","4,459.22","4,510.77","4,459.22","","1.06%"
"08/27/2021","4,459.22","4,443.81","4,482.59","4,440.27","","0.35%"
"08/26/2021","4,443.81","4,437.93","4,463.05","4,423.13","","0.13%"
"08/25/2021","4,437.93","4,369.43","4,438.14","4,358.28","","1.57%"
"08/24/2021","4,369.43","4,392.75","4,403.56","4,345.48","","-0.53%"
"08/23/2021","4,392.75","4,347.49","4,399.86","4,347.49","","1.04%"
"08/20/2021","4,347.49","4,310.51","4,356.57","4,305.53","","0.86%"
"08/19/2021","4,310.51","4,341.58","4,341.58","4,290.63","","-0.72%"
"08/18/2021","4,341.58","4,320.58","4,346.94","4,303.66","","0.49%"
"08/17/2021","4,320.58","4,329.41","4,333.86","4,271.64","","-0.20%"
"08/16/2021","4,329.41","4,401.94","4,401.94","4,320.87","","-1.65%"
"08/13/2021","4,401.94","4,374.75","4,432.07","4,374.75","","0.62%"
"08/12/2021","4,374.75","4,368.00","4,381.35","4,329.59","","0.09%"
"08/11/2021","4,370.90","4,345.42","4,391.06","4,328.64","","0.59%"
"08/10/2021","4,345.42","4,243.71","4,363.34","4,243.71","","2.40%"
"08/09/2021","4,243.71","4,282.48","4,305.79","4,238.69","","-0.91%"
"08/06/2021","4,282.48","4,240.54","4,285.86","4,238.53","","0.99%"
"08/05/2021","4,240.54","4,211.48","4,254.42","4,207.71","","0.69%"
"08/04/2021","4,211.48","4,207.03","4,214.05","4,178.07","","0.11%"
"08/03/2021","4,207.03","4,211.70","4,221.58","4,172.52","","-0.11%"
"08/02/2021","4,211.70","4,252.04","4,277.41","4,190.19","","-0.95%"
"07/30/2021","4,252.04","4,253.91","4,289.30","4,211.72","","-0.04%"
"07/29/2021","4,253.91","4,172.18","4,259.00","4,171.34","","1.96%"
"07/28/2021","4,172.18","4,147.04","4,174.02","4,143.24","","0.61%"
"07/27/2021","4,147.04","4,146.71","4,150.92","4,113.60","","0.01%"
"07/26/2021","4,146.71","4,187.49","4,214.37","4,146.37","","-0.97%"
"07/23/2021","4,187.49","4,288.05","4,288.05","4,175.33","","-2.35%"
"07/22/2021","4,288.05","4,274.26","4,303.23","4,248.73","","0.32%"
"07/21/2021","4,274.26","4,292.01","4,343.40","4,273.81","","-0.41%"
"07/20/2021","4,292.01","4,232.33","4,314.20","4,232.33","","1.41%"
"07/19/2021","4,232.33","4,153.03","4,233.09","4,150.21","","1.91%"
"07/15/2021","4,153.03","4,158.36","4,163.48","4,144.60","","-0.13%"
"07/14/2021","4,158.36","4,198.73","4,205.54","4,148.92","","-0.96%"
"07/13/2021","4,198.73","4,243.21","4,246.05","4,179.05","","-1.05%"
"07/12/2021","4,243.21","4,247.83","4,281.71","4,205.23","","-0.11%"
"07/09/2021","4,247.83","4,188.16","4,255.48","4,184.75","","1.42%"
"07/08/2021","4,188.16","4,206.43","4,206.43","4,135.94","","-0.43%"
"07/07/2021","4,206.43","4,165.81","4,206.54","4,164.47","","0.98%"
"07/06/2021","4,165.81","4,287.54","4,302.10","4,164.56","","-2.84%"
"07/05/2021","4,287.54","4,314.81","4,318.91","4,259.71","","-0.63%"
"07/02/2021","4,314.81","4,345.51","4,353.08","4,311.27","","-0.71%"
"07/01/2021","4,345.51","4,331.33","4,371.54","4,331.33","","0.33%"
"06/30/2021","4,331.33","4,323.69","4,348.81","4,294.77","","0.18%"
"06/29/2021","4,323.69","4,349.51","4,367.00","4,277.08","","-0.59%"
"06/25/2021","4,349.51","4,421.23","4,443.90","4,346.35","","-1.62%"
"06/24/2021","4,421.23","4,370.24","4,422.37","4,369.71","","1.17%"
"06/23/2021","4,370.24","4,371.93","4,427.25","4,368.01","","-0.04%"
"06/22/2021","4,371.93","4,294.39","4,384.79","4,294.39","","1.81%"
"06/18/2021","4,294.39","4,330.26","4,334.27","4,283.14","","-0.83%"
"06/17/2021","4,330.26","4,356.51","4,362.58","4,316.09","","-0.60%"
"06/16/2021","4,356.51","4,361.62","4,399.68","4,337.07","","-0.12%"
"06/15/2021","4,361.62","4,344.91","4,386.69","4,292.87","","0.38%"
"06/14/2021","4,344.91","4,310.64","4,369.16","4,310.64","","0.80%"
"06/11/2021","4,310.64","4,260.22","4,319.70","4,260.22","","1.18%"
"06/10/2021","4,260.22","4,268.36","4,303.97","4,253.99","","-0.19%"
"06/09/2021","4,268.36","4,172.34","4,268.54","4,169.22","","2.30%"
"06/08/2021","4,172.34","4,131.38","4,197.78","4,131.38","","0.99%"
"06/07/2021","4,131.38","4,225.88","4,249.17","4,131.38","","-2.24%"
"06/04/2021","4,225.88","4,226.90","4,229.74","4,176.61","","-0.02%"
"06/03/2021","4,226.90","4,393.97","4,401.91","4,194.08","","-3.80%"
"06/02/2021","4,393.97","4,396.10","4,408.63","4,358.43","","-0.05%"
"06/01/2021","4,396.10","4,356.43","4,400.20","4,347.26","","0.91%"
"05/31/2021","4,356.43","4,258.75","4,356.84","4,258.75","","2.29%"
"05/28/2021","4,258.75","4,160.26","4,282.66","4,160.26","","2.37%"
"05/27/2021","4,160.26","4,119.06","4,206.64","4,119.06","","1.00%"
"05/26/2021","4,119.06","4,091.05","4,119.07","4,076.07","","0.68%"
"05/25/2021","4,091.05","4,115.37","4,173.73","4,069.09","","-0.59%"
"05/24/2021","4,115.37","4,079.99","4,135.69","4,079.99","","0.87%"
"05/20/2021","4,079.99","4,030.39","4,094.31","4,003.99","","1.23%"
"05/19/2021","4,030.39","4,143.96","4,143.96","4,016.06","","-2.74%"
"05/18/2021","4,143.96","4,147.86","4,248.04","4,080.97","","-0.09%"
"05/17/2021","4,147.86","4,574.69","4,574.69","4,125.18","","-9.33%"
"05/14/2021","4,574.69","4,443.64","4,576.82","4,443.64","","2.95%"
"05/13/2021","4,443.64","4,485.58","4,534.00","4,443.64","","-0.93%"
"05/12/2021","4,485.58","4,540.80","4,540.80","4,485.58","","-1.22%"
"05/11/2021","4,540.80","4,594.60","4,594.60","4,511.25","","-1.17%"
"05/10/2021","4,594.60","4,618.80","4,660.01","4,582.97","","-0.52%"
"05/07/2021","4,618.80","4,630.72","4,675.23","4,611.98","","-0.26%"
"05/06/2021","4,630.72","4,704.25","4,730.68","4,616.13","","-1.56%"
"05/05/2021","4,704.25","4,648.82","4,722.17","4,648.82","","1.19%"
"05/04/2021","4,648.82","4,589.24","4,649.19","4,589.24","","1.30%"
"05/03/2021","4,589.24","4,472.84","4,590.98","4,472.84","","2.60%"
"04/30/2021","4,472.84","4,542.54","4,565.98","4,472.84","","-1.53%"
